,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
991,327,137,121,10,59,268
992,32,21,9,0,2,30
993,664,390,142,17,115,549
994,45,17,11,10,7,38
995,249,120,81,4,44,205
996,31,6,15,2,8,23
997,117,65,41,0,11,106
998,198,77,37,33,51,147
999,81,51,7,1,22,59
1000,62,22,4,26,10,52
1001,37,21,7,0,9,28
1002,49,15,11,17,6,43
1003,47,21,17,0,9,38
1004,37,14,15,1,7,30
1005,360,177,114,1,68,292
1006,14,6,2,0,6,8
1007,37,28,5,0,4,33
1008,54,19,24,0,11,43
1009,37,15,16,2,4,33
1010,190,135,40,2,13,177
1011,73,30,20,1,22,51
1012,46,7,27,4,8,38
1013,0,0,0,0,0,0
1014,71,20,26,8,17,54
1015,132,102,10,0,20,112
1016,362,164,122,6,70,292
1017,10,1,8,0,1,9
1018,59,22,25,0,12,47
1019,33,16,9,0,8,25
1020,86,20,49,8,9,77
1021,43,25,9,0,9,34
1022,89,55,22,10,2,87
1023,461,137,188,37,99,362
1024,8,0,5,0,3,5
1025,51,29,14,0,8,43
1026,7,4,3,0,0,7
1027,70,41,15,0,14,56
1028,19,13,6,0,0,19
1029,78,35,18,12,13,65
1030,140,56,29,20,35,105
1031,43,14,19,3,7,36
1032,95,34,38,10,13,82
1033,235,57,71,53,54,181
1034,522,210,145,53,114,408
1035,444,144,159,48,93,351
1036,88,58,10,4,16,72
1037,42,22,5,6,9,33
1038,43,29,9,0,5,38
1039,69,44,12,1,12,57
1040,90,40,34,0,16,74
1041,144,106,9,0,29,115
1042,153,97,30,1,25,128
1043,43,14,19,3,7,36
1044,398,231,87,0,80,318
1045,60,26,19,2,13,47
1046,53,38,8,0,7,46
1047,89,28,28,12,21,68
1048,40,19,15,1,5,35
1049,80,38,28,4,10,70
1050,17,2,13,0,2,15
1051,72,11,46,0,15,57
1052,196,103,49,0,44,152
1053,23,8,12,0,3,20
1054,32,21,9,0,2,30
1055,163,47,60,22,34,129
1056,166,132,5,3,26,140
1057,10,2,8,0,0,10
1058,91,55,17,2,17,74
1059,325,99,115,40,71,254
1060,45,12,22,3,8,37
1061,64,41,5,0,18,46
1062,53,36,4,1,12,41
1063,17,4,7,0,6,11
1064,78,25,33,7,13,65
1065,76,53,12,1,10,66
1066,8,1,3,0,4,4
1067,30,20,2,0,8,22
1068,292,162,79,0,51,241
1069,16,2,13,0,1,15
1070,259,134,86,0,39,220
1071,28,18,4,0,6,22
1072,168,112,25,1,30,138
1073,127,74,22,3,28,99
1074,134,18,67,23,26,108
1075,178,126,15,2,35,143
1076,57,21,21,1,14,43
1077,24,20,2,0,2,22
1078,27,18,5,0,4,23
1079,46,18,20,0,8,38
1080,73,36,17,8,12,61
1081,9,4,4,0,1,8
1082,10,5,5,0,0,10
1083,102,33,39,3,27,75
1084,150,42,82,0,26,124
1085,8,2,6,0,0,8
1086,14,8,5,0,1,13
1087,46,28,8,4,6,40
1088,87,43,25,2,17,70
1089,61,18,32,1,10,51
1090,150,113,4,2,31,119
1091,42,7,24,2,9,33
1092,147,50,7,65,25,122
1093,42,6,25,0,11,31
1094,155,51,75,0,29,126
1095,63,19,27,4,13,50
1096,225,76,84,15,50,175
1097,12,7,4,0,1,11
1098,11,4,2,0,5,6
1099,152,100,24,3,25,127
1100,32,13,11,0,8,24
1101,48,15,18,2,13,35
1102,66,11,44,0,11,55
1103,444,143,181,18,102,342
1104,32,23,4,0,5,27
1105,27,13,8,0,6,21
1106,293,55,179,4,55,238
1107,21,8,9,0,4,17
1108,75,41,10,0,24,51
1109,51,27,14,2,8,43
1110,71,43,16,1,11,60
1111,71,49,8,0,14,57
1112,28,19,0,2,7,21
1113,50,29,10,1,10,40
1114,133,103,10,0,20,113
1115,43,32,9,2,0,43
1116,6,6,0,0,0,6
1117,108,63,14,11,20,88
1118,52,18,17,5,12,40
1119,19,4,5,7,3,16
1120,75,39,24,4,8,67
1121,155,100,3,17,35,120
1122,46,18,20,0,8,38
1123,18,7,3,1,7,11
1124,81,32,34,1,14,67
1125,49,33,5,2,9,40
1126,25,7,10,0,8,17
1127,37,17,12,3,5,32
1128,46,24,3,11,8,38
1129,59,1,49,0,9,50
1130,61,37,11,0,13,48
1131,125,51,33,15,26,99
1132,86,51,10,0,25,61
1133,105,43,47,0,15,90
1134,64,45,2,0,17,47
1135,86,32,34,8,12,74
1136,49,30,4,6,9,40
1137,320,104,135,14,67,253
1138,78,30,8,22,18,60
1139,50,0,40,2,8,42
1140,72,40,16,0,16,56
1141,29,13,10,0,6,23
1142,35,23,7,0,5,30
1143,40,2,31,1,6,34
1144,332,141,116,6,69,263
1145,24,14,4,0,6,18
1146,295,83,39,127,46,249
1147,55,33,10,0,12,43
1148,107,52,32,5,18,89
1149,56,3,40,1,12,44
1150,1,0,0,0,1,0
1151,94,40,36,2,16,78
1152,75,17,40,7,11,64
1153,187,62,84,0,41,146
1154,176,41,23,81,31,145
1155,170,125,19,0,26,144
1156,84,11,50,4,19,65
1157,16,7,6,0,3,13
1158,109,41,24,20,24,85
1159,54,24,5,12,13,41
1160,54,31,16,0,7,47
1161,69,30,12,8,19,50
1162,64,37,16,0,11,53
1163,94,29,47,1,17,77
1164,97,8,52,20,17,80
1165,40,30,5,0,5,35
1166,434,260,67,26,81,353
1167,84,41,22,6,15,69
1168,32,21,9,0,2,30
1169,114,43,44,7,20,94
1170,115,69,25,0,21,94
1171,97,45,33,1,18,79
1172,138,105,6,0,27,111
1173,26,7,11,0,8,18
1174,249,70,106,16,57,192
1175,79,54,10,0,15,64
1176,51,20,16,4,11,40
1177,245,185,9,1,50,195
1178,363,199,90,15,59,304
1179,79,35,22,0,22,57
1180,21,1,13,1,6,15
1181,47,25,14,0,8,39
1182,13,3,7,0,3,10
1183,104,30,52,4,18,86
1184,44,35,2,0,7,37
1185,101,42,22,18,19,82
1186,65,26,24,3,12,53
1187,178,108,6,21,43,135
1188,8,3,4,0,1,7
1189,8,0,8,0,0,8
1190,74,40,17,0,17,57
1191,46,18,20,0,8,38
1192,50,32,5,4,9,41
1193,248,51,136,3,58,190
1194,37,22,5,2,8,29
1195,82,52,16,0,14,68
1196,3,1,2,0,0,3
1197,11,7,0,0,4,7
1198,174,120,14,0,40,134
1199,8,3,2,0,3,5
1200,586,392,67,4,123,463
1201,62,43,8,4,7,55
1202,2,2,0,0,0,2
1203,33,27,0,1,5,28
1204,43,5,29,0,9,34
1205,70,33,27,0,10,60
1206,18,9,2,2,5,13
1207,364,116,153,19,76,288
1208,32,21,9,0,2,30
1209,49,10,30,0,9,40
1210,21,15,2,1,3,18
1211,170,125,19,0,26,144
1212,241,101,14,82,44,197
1213,54,11,21,8,14,40
1214,23,13,5,1,4,19
1215,54,12,24,8,10,44
1216,21,8,3,3,7,14
1217,46,18,20,0,8,38
1218,33,8,15,1,9,24
1219,6,1,4,0,1,5
1220,129,24,46,23,36,93
1221,18,9,5,1,3,15
1222,20,10,5,3,2,18
1223,19,4,13,1,1,18
1224,131,46,28,27,30,101
1225,76,42,19,0,15,61
1226,27,15,5,3,4,23
1227,74,26,22,8,18,56
1228,257,19,190,0,48,209
1229,35,5,25,1,4,31
1230,109,70,21,0,18,91
1231,425,122,163,47,93,332
1232,19,10,4,3,2,17
1233,367,188,95,19,65,302
1234,467,220,150,13,84,383
1235,26,4,13,2,7,19
1236,30,12,12,0,6,24
1237,33,6,18,0,9,24
1238,643,380,135,16,112,531
1239,29,2,23,0,4,25
1240,32,21,9,0,2,30
1241,43,28,7,0,8,35
1242,61,24,26,1,10,51
1243,80,37,5,16,22,58
1244,60,26,23,0,11,49
1245,166,11,91,30,34,132
1246,404,124,163,31,86,318
1247,116,49,29,17,21,95
1248,43,24,8,0,11,32
1249,16,10,1,4,1,15
1250,46,18,20,0,8,38
1251,45,11,17,6,11,34
1252,32,21,9,0,2,30
1253,104,16,58,0,30,74
1254,6,4,0,2,0,6
1255,53,26,20,0,7,46
1256,59,13,18,12,16,43
1257,95,31,4,46,14,81
1258,48,6,32,0,10,38
1259,41,24,10,4,3,38
1260,34,16,7,3,8,26
1261,401,106,159,48,88,313
1262,148,64,30,18,36,112
1263,36,4,24,1,7,29
1264,21,12,6,0,3,18
1265,31,12,11,0,8,23
1266,33,25,4,0,4,29
1267,193,101,29,28,35,158
1268,342,175,94,5,68,274
1269,36,6,7,10,13,23
1270,78,28,19,11,20,58
1271,173,134,7,0,32,141
1272,30,1,24,0,5,25
1273,49,15,20,1,13,36
1274,20,1,13,3,3,17
1275,203,52,106,6,39,164
1276,5,3,1,0,1,4
1277,32,2,22,0,8,24
1278,22,14,5,0,3,19
1279,69,25,26,3,15,54
1280,100,40,33,5,22,78
1281,40,28,7,0,5,35
1282,512,243,107,58,104,408
1283,110,49,30,11,20,90
1284,77,51,10,0,16,61
1285,43,21,17,0,5,38
1286,621,347,153,22,99,522
1287,28,17,10,0,1,27
1288,60,47,2,0,11,49
1289,257,193,16,0,48,209
1290,546,387,47,1,111,435
1291,48,3,7,22,16,32
1292,74,38,20,0,16,58
1293,21,9,8,2,2,19
1294,24,9,11,0,4,20
1295,34,2,26,1,5,29
1296,27,19,5,0,3,24
1297,147,68,41,0,38,109
1298,85,31,36,4,14,71
1299,31,15,10,0,6,25
1300,35,8,21,1,5,30
1301,149,31,50,35,33,116
1302,70,22,26,12,10,60
1303,46,18,20,0,8,38
1304,55,35,9,0,11,44
1305,76,53,12,1,10,66
1306,105,67,24,0,14,91
1307,276,164,50,0,62,214
1308,2,1,0,0,1,1
1309,47,28,13,0,6,41
1310,28,16,7,0,5,23
1311,33,11,5,6,11,22
1312,458,221,142,13,82,376
1313,53,36,6,1,10,43
1314,156,83,22,20,31,125
1315,100,60,22,4,14,86
1316,14,8,0,2,4,10
1317,131,39,65,2,25,106
1318,251,56,134,3,58,193
1319,29,13,10,0,6,23
1320,70,39,13,3,15,55
1321,103,22,64,0,17,86
1322,89,54,19,0,16,73
1323,13,3,6,0,4,9
1324,595,333,147,21,94,501
1325,13,0,12,0,1,12
1326,33,15,7,0,11,22
1327,176,73,36,27,40,136
1328,34,12,12,2,8,26
1329,4,1,2,1,0,4
1330,52,16,22,4,10,42
1331,43,19,4,15,5,38
1332,160,111,23,0,26,134
1333,32,21,9,0,2,30
1334,32,21,9,0,2,30
1335,137,63,27,23,24,113
1336,99,43,19,12,25,74
1337,13,0,9,0,4,9
1338,74,24,31,4,15,59
1339,148,59,44,9,36,112
1340,42,13,22,0,7,35
1341,89,53,20,4,12,77
1342,64,43,5,2,14,50
1343,50,12,20,5,13,37
1344,14,2,11,0,1,13
1345,367,189,94,20,64,303
1346,26,9,9,0,8,18
1347,10,3,6,0,1,9
1348,12,8,3,0,1,11
1349,89,55,18,0,16,73
1350,20,7,12,0,1,19
1351,78,9,50,3,16,62
1352,140,65,43,10,22,118
1353,49,16,21,3,9,40
1354,42,15,18,0,9,33
1355,509,250,115,32,112,397
1356,179,131,10,2,36,143
1357,107,42,40,2,23,84
1358,18,15,1,0,2,16
1359,155,81,44,5,25,130
1360,68,32,24,1,11,57
1361,35,20,5,1,9,26
1362,39,20,9,1,9,30
1363,55,20,25,2,8,47
1364,40,30,5,0,5,35
1365,300,139,95,12,54,246
1366,94,66,8,2,18,76
1367,182,39,21,91,31,151
1368,27,8,13,0,6,21
1369,12,4,6,0,2,10
1370,115,41,33,15,26,89
1371,106,39,37,9,21,85
1372,83,24,44,2,13,70
1373,437,156,144,45,92,345
1374,196,99,34,24,39,157
1375,31,13,13,1,4,27
1376,214,60,21,101,32,182
1377,103,60,23,5,15,88
1378,158,104,24,1,29,129
1379,84,62,8,1,13,71
1380,96,47,27,5,17,79
1381,271,201,16,0,54,217
1382,464,131,195,37,101,363
1383,40,29,6,5,0,40
1384,68,22,29,2,15,53
1385,181,92,52,0,37,144
1386,45,7,17,11,10,35
1387,38,6,11,16,5,33
1388,155,88,38,1,28,127
1389,72,33,29,0,10,62
1390,91,56,22,10,3,88
1391,18,11,4,0,3,15
1392,99,61,24,0,14,85
1393,13,2,8,0,3,10
1394,11,6,4,0,1,10
1395,175,46,55,38,36,139
1396,96,48,34,0,14,82
1397,326,139,112,6,69,257
1398,34,24,2,0,8,26
1399,46,7,20,12,7,39
1400,41,18,5,4,14,27
1401,433,200,146,9,78,355
1402,72,32,18,5,17,55
1403,441,135,185,26,95,346
1404,435,206,105,35,89,346
1405,71,29,23,4,15,56
1406,38,22,5,3,8,30
1407,27,8,9,1,9,18
1408,20,6,11,0,3,17
1409,4,1,0,1,2,2
1410,697,408,144,21,124,573
1411,13,7,3,0,3,10
1412,50,33,6,5,6,44
1413,23,12,6,0,5,18
1414,359,158,125,6,70,289
1415,50,18,18,1,13,37
1416,221,119,35,23,44,177
1417,42,13,18,0,11,31
1418,35,1,26,1,7,28
1419,49,29,9,2,9,40
1420,13,4,3,1,5,8
1421,55,39,2,1,13,42
1422,25,9,4,2,10,15
1423,123,45,33,17,28,95
1424,46,18,20,0,8,38
1425,64,47,1,0,16,48
1426,315,164,75,19,57,258
1427,132,11,72,18,31,101
1428,64,13,32,4,15,49
1429,3,0,2,0,1,2
1430,10,2,6,0,2,8
1431,32,24,6,2,0,32
1432,70,26,32,0,12,58
1433,193,88,47,20,38,155
1434,99,51,29,1,18,81
1435,19,7,4,1,7,12
1436,62,42,8,1,11,51
1437,104,74,12,10,8,96
1438,2,0,0,0,2,0
1439,66,23,30,5,8,58
1440,240,129,70,0,41,199
1441,11,5,3,0,3,8
1442,192,91,57,1,43,149
1443,11,1,8,0,2,9
1444,27,18,3,0,6,21
1445,37,16,16,0,5,32
1446,24,12,9,1,2,22
1447,49,6,35,0,8,41
1448,95,65,10,2,18,77
1449,32,21,9,0,2,30
1450,5,3,1,0,1,4
1451,69,29,17,8,15,54
1452,100,64,11,2,23,77
1453,53,24,16,0,13,40
1454,32,21,9,0,2,30
1455,45,15,24,2,4,41
1456,76,53,12,1,10,66
1457,6,0,6,0,0,6
1458,30,7,15,1,7,23
1459,118,47,33,20,18,100
1460,27,7,9,4,7,20
1461,29,7,11,2,9,20
1462,21,8,8,2,3,18
1463,46,18,20,0,8,38
1464,169,69,35,20,45,124
1465,60,46,1,0,13,47
1466,253,50,135,3,65,188
1467,289,195,70,3,21,268
1468,52,12,33,0,7,45
1469,22,6,12,2,2,20
1470,157,38,67,9,43,114
1471,128,41,48,14,25,103
1472,7,2,2,2,1,6
1473,65,39,12,2,12,53
1474,51,6,31,0,14,37
1475,111,63,28,1,19,92
1476,232,72,110,12,38,194
1477,58,14,28,2,14,44
1478,65,33,12,2,18,47
1479,117,58,30,6,23,94
1480,7,1,2,1,3,4
1481,72,39,17,0,16,56
1482,318,173,69,0,76,242
1483,87,36,29,8,14,73
1484,39,18,8,5,8,31
1485,159,116,9,5,29,130
1486,204,97,61,1,45,159
1487,219,117,29,32,41,178
1488,545,282,103,48,112,433
1489,55,26,21,0,8,47
1490,132,53,39,9,31,101
1491,60,2,48,0,10,50
1492,72,34,12,5,21,51
1493,89,23,42,2,22,67
1494,82,39,24,2,17,65
1495,107,68,19,2,18,89
1496,536,253,114,56,113,423
1497,24,8,10,1,5,19
1498,0,0,0,0,0,0
1499,116,40,43,7,26,90
1500,10,5,1,0,4,6
1501,63,23,14,11,15,48
1502,46,18,20,0,8,38
1503,20,1,12,1,6,14
1504,45,7,26,0,12,33
1505,48,15,23,0,10,38
1506,102,36,23,24,19,83
1507,22,11,9,1,1,21
1508,23,18,2,2,1,22
1509,98,49,34,0,15,83
1510,159,49,84,4,22,137
1511,65,14,35,7,9,56
1512,52,41,1,0,10,42
1513,59,36,10,1,12,47
1514,64,41,8,0,15,49
1515,27,19,4,1,3,24
1516,74,8,51,3,12,62
1517,25,18,0,2,5,20
1518,57,9,33,4,11,46
1519,26,14,8,0,4,22
1520,50,14,15,8,13,37
1521,88,24,45,7,12,76
1522,66,33,16,0,17,49
1523,38,19,6,8,5,33
1524,74,29,31,5,9,65
1525,32,21,9,0,2,30
1526,50,35,8,0,7,43
1527,669,391,142,18,118,551
1528,73,45,14,2,12,61
1529,63,38,14,1,10,53
1530,262,180,60,2,20,242
1531,18,11,3,2,2,16
1532,167,68,35,20,44,123
1533,474,234,120,20,100,374
1534,9,1,5,1,2,7
1535,14,0,9,0,5,9
1536,7,2,5,0,0,7
1537,135,47,29,27,32,103
1538,78,51,7,2,18,60
1539,121,53,36,3,29,92
1540,43,16,21,1,5,38
1541,370,251,38,1,80,290
1542,61,25,23,0,13,48
1543,38,13,20,1,4,34
1544,66,2,43,15,6,60
1545,30,8,12,4,6,24
1546,11,4,3,2,2,9
1547,24,8,12,1,3,21
1548,11,1,6,0,4,7
1549,46,18,20,0,8,38
1550,20,11,4,1,4,16
1551,617,362,139,18,98,519
1552,361,160,125,6,70,291
1553,623,354,147,19,103,520
1554,372,189,109,1,73,299
1555,485,235,95,49,106,379
1556,3,2,1,0,0,3
1557,37,23,5,1,8,29
1558,133,44,26,39,24,109
1559,332,166,110,0,56,276
1560,20,10,5,3,2,18
1561,46,18,20,0,8,38
1562,224,111,38,36,39,185
1563,328,173,79,20,56,272
1564,43,12,20,0,11,32
1565,35,10,18,0,7,28
1566,10,0,9,0,1,9
1567,27,1,18,2,6,21
1568,120,92,5,0,23,97
1569,8,7,0,0,1,7
1570,19,5,9,0,5,14
1571,32,21,9,0,2,30
1572,220,144,56,4,16,204
1573,23,10,11,0,2,21
1574,93,30,33,11,19,74
1575,63,38,14,1,10,53
1576,43,4,28,0,11,32
1577,159,37,16,80,26,133
1578,115,36,47,7,25,90
1579,109,47,30,12,20,89
1580,620,354,149,20,97,523
1581,28,5,12,2,9,19
1582,8,4,3,0,1,7
1583,15,12,0,0,3,12
1584,11,2,6,0,3,8
1585,233,156,31,0,46,187
1586,532,330,88,4,110,422
1587,222,131,18,26,47,175
1588,156,99,3,17,37,119
1589,8,6,2,0,0,8
1590,61,43,14,4,0,61
1591,33,1,27,0,5,28
1592,444,214,121,14,95,349
1593,97,34,18,12,33,64
1594,156,91,24,11,30,126
1595,3,1,1,0,1,2
1596,12,0,10,0,2,10
1597,116,59,28,6,23,93
1598,34,13,8,7,6,28
1599,58,7,38,0,13,45
1600,46,18,20,0,8,38
1601,74,42,17,1,14,60
1602,37,15,13,2,7,30
1603,16,0,11,0,5,11
1604,13,3,7,0,3,10
1605,48,0,36,0,12,36
1606,32,21,9,0,2,30
1607,26,16,6,0,4,22
1608,19,12,4,0,3,16
1609,500,230,119,49,102,398
1610,190,116,39,19,16,174
1611,32,21,9,0,2,30
1612,295,79,33,135,48,247
1613,22,0,17,0,5,17
1614,59,8,35,2,14,45
1615,42,17,10,8,7,35
1616,33,25,4,4,0,33
1617,104,75,5,2,22,82
1618,304,81,35,140,48,256
1619,39,23,10,0,6,33
1620,82,43,23,0,16,66
1621,111,47,36,0,28,83
1622,17,13,4,0,0,17
1623,66,39,12,4,11,55
1624,37,11,9,13,4,33
1625,379,175,121,9,74,305
1626,240,71,115,2,52,188
1627,62,23,20,1,18,44
1628,82,9,46,9,18,64
1629,152,9,93,20,30,122
1630,66,46,8,0,12,54
1631,27,11,8,4,4,23
1632,89,18,56,0,15,74
1633,36,16,10,0,10,26
1634,19,8,8,0,3,16
1635,22,11,6,0,5,17
1636,24,11,6,0,7,17
1637,169,128,7,0,34,135
1638,33,7,20,1,5,28
1639,8,0,6,0,2,6
1640,138,55,32,18,33,105
1641,10,1,8,0,1,9
1642,82,53,14,0,15,67
1643,89,34,26,9,20,69
1644,32,18,7,0,7,25
1645,60,42,7,1,10,50
1646,19,5,7,1,6,13
1647,62,26,13,8,15,47
1648,183,118,42,13,10,173
1649,98,60,8,8,22,76
1650,363,154,132,9,68,295
1651,4,1,1,0,2,2
1652,42,6,25,2,9,33
1653,16,13,0,0,3,13
1654,10,6,4,0,0,10
1655,38,23,9,4,2,36
1656,142,87,27,0,28,114
1657,405,230,92,0,83,322
1658,237,103,75,16,43,194
1659,53,27,15,0,11,42
1660,54,16,28,2,8,46
1661,44,33,3,2,6,38
1662,25,3,17,1,4,21
1663,42,26,11,0,5,37
1664,20,6,6,1,7,13
1665,37,14,14,1,8,29
1666,82,31,7,24,20,62
1667,411,291,38,1,81,330
1668,55,24,13,6,12,43
1669,32,21,9,0,2,30
1670,13,6,7,0,0,13
1671,152,59,42,23,28,124
1672,8,5,1,0,2,6
1673,27,11,8,0,8,19
1674,34,17,13,0,4,30
1675,34,5,22,0,7,27
1676,161,69,44,11,37,124
1677,85,50,17,3,15,70
1678,86,32,8,24,22,64
1679,141,57,52,3,29,112
1680,37,18,13,0,6,31
1681,231,78,88,15,50,181
1682,127,74,22,3,28,99
1683,37,4,21,6,6,31
1684,36,9,4,17,6,30
1685,14,10,2,0,2,12
1686,87,67,0,4,16,71
1687,36,27,4,1,4,32
1688,31,9,16,0,6,25
1689,67,34,17,1,15,52
1690,27,13,12,1,1,26
1691,70,41,15,0,14,56
1692,27,6,15,0,6,21
1693,49,17,21,2,9,40
1694,198,128,13,16,41,157
1695,431,121,194,14,102,329
1696,90,52,18,4,16,74
1697,183,116,34,5,28,155
1698,19,6,9,0,4,15
1699,32,21,9,0,2,30
1700,35,27,6,2,0,35
1701,49,18,25,0,6,43
1702,21,13,3,0,5,16
1703,55,33,10,0,12,43
1704,411,194,138,7,72,339
1705,31,6,16,3,6,25
1706,58,36,12,4,6,52
1707,434,207,118,14,95,339
1708,42,20,6,3,13,29
1709,218,19,158,2,39,179
1710,476,129,201,39,107,369
1711,7,4,0,1,2,5
1712,187,101,22,22,42,145
1713,65,4,45,0,16,49
1714,91,39,8,25,19,72
1715,630,421,70,2,137,493
1716,271,165,41,0,65,206
1717,179,72,80,4,23,156
1718,24,12,8,2,2,22
1719,27,4,21,0,2,25
1720,48,19,17,3,9,39
1721,82,54,13,0,15,67
1722,46,29,5,1,11,35
1723,58,35,15,0,8,50
1724,133,62,42,3,26,107
1725,88,61,5,9,13,75
1726,11,0,10,0,1,10
1727,107,39,24,25,19,88
1728,14,11,1,0,2,12
1729,22,15,2,0,5,17
1730,71,11,41,5,14,57
1731,121,52,37,3,29,92
1732,88,60,6,0,22,66
1733,148,47,75,4,22,126
1734,90,70,0,4,16,74
1735,70,19,18,18,15,55
1736,58,25,8,11,14,44
1737,88,25,41,5,17,71
1738,32,21,9,0,2,30
1739,81,30,30,7,14,67
1740,276,182,39,3,52,224
1741,61,28,19,0,14,47
1742,41,2,31,2,6,35
1743,151,54,47,16,34,117
1744,387,105,186,6,90,297
1745,19,15,0,0,4,15
1746,34,9,19,0,6,28
1747,2,0,0,1,1,1
1748,283,29,196,3,55,228
1749,55,20,25,2,8,47
1750,100,51,37,2,10,90
1751,36,23,2,0,11,25
1752,138,72,35,0,31,107
1753,158,100,3,17,38,120
1754,286,144,87,0,55,231
1755,50,19,20,1,10,40
1756,197,139,12,9,37,160
1757,29,4,21,0,4,25
1758,29,8,13,2,6,23
1759,144,61,32,17,34,110
1760,21,10,5,2,4,17
1761,41,25,6,1,9,32
1762,53,32,13,0,8,45
1763,141,59,45,8,29,112
1764,64,25,15,8,16,48
1765,46,21,13,3,9,37
1766,38,15,10,1,12,26
1767,203,111,30,23,39,164
1768,68,32,22,2,12,56
1769,86,55,16,0,15,71
1770,24,17,3,0,4,20
1771,96,64,16,0,16,80
1772,38,8,11,6,13,25
1773,83,32,22,12,17,66
1774,25,13,3,0,9,16
1775,52,23,9,8,12,40
1776,93,44,31,0,18,75
1777,223,73,86,10,54,169
1778,70,13,43,0,14,56
1779,12,7,2,0,3,9
1780,473,330,41,1,101,372
1781,208,87,87,6,28,180
1782,43,20,19,0,4,39
1783,79,46,18,6,9,70
1784,45,11,24,3,7,38
1785,39,8,24,0,7,32
1786,14,6,5,0,3,11
1787,13,3,7,0,3,10
1788,3,1,1,0,1,2
1789,88,58,11,10,9,79
1790,72,38,16,0,18,54
1791,78,41,28,1,8,70
1792,9,2,5,0,2,7
1793,173,69,41,20,43,130
1794,61,37,17,2,5,56
1795,42,7,24,2,9,33
1796,167,31,103,1,32,135
1797,18,3,10,1,4,14
1798,20,12,3,0,5,15
1799,665,389,142,17,117,548
1800,59,16,21,8,14,45
1801,222,126,26,26,44,178
1802,39,22,5,2,10,29
1803,143,109,6,0,28,115
1804,189,135,15,2,37,152
1805,458,337,26,1,94,364
1806,16,10,1,5,0,16
1807,78,36,28,0,14,64
1808,23,10,11,0,2,21
1809,37,20,9,0,8,29
1810,46,18,20,0,8,38
1811,124,37,44,17,26,98
1812,57,19,23,7,8,49
1813,41,7,26,0,8,33
1814,73,39,11,7,16,57
1815,96,51,31,7,7,89
1816,208,49,122,0,37,171
1817,215,128,15,26,46,169
1818,100,73,13,0,14,86
1819,166,98,38,1,29,137
1820,112,52,26,13,21,91
1821,320,141,119,5,55,265
1822,218,92,14,75,37,181
1823,192,136,16,2,38,154
1824,369,204,90,15,60,309
1825,132,68,30,4,30,102
1826,85,22,37,17,9,76
1827,139,79,21,2,37,102
1828,46,29,2,10,5,41
1829,118,74,16,4,24,94
1830,46,18,20,0,8,38
1831,206,82,12,74,38,168
1832,368,265,30,0,73,295
1833,134,102,12,0,20,114
1834,136,62,44,6,24,112
1835,168,85,40,0,43,125
1836,7,5,1,0,1,6
1837,19,4,4,8,3,16
1838,22,14,4,0,4,18
1839,61,11,30,4,16,45
1840,638,412,75,8,143,495
1841,1266,507,172,336,251,1015
1842,56,3,40,1,12,44
1843,86,64,3,1,18,68
1844,30,12,11,3,4,26
1845,148,65,50,13,20,128
1846,47,10,28,2,7,40
1847,32,21,9,0,2,30
1848,26,4,19,0,3,23
1849,29,11,12,0,6,23
1850,7,3,2,2,0,7
1851,167,74,55,6,32,135
1852,91,21,43,16,11,80
1853,29,7,15,3,4,25
1854,148,44,46,23,35,113
1855,512,271,92,43,106,406
1856,238,127,62,0,49,189
1857,53,19,15,7,12,41
1858,39,23,6,3,7,32
1859,7,5,0,1,1,6
1860,14,7,4,0,3,11
1861,33,7,18,4,4,29
1862,48,17,23,1,7,41
1863,37,22,6,1,8,29
1864,105,48,9,23,25,80
1865,18,12,1,0,5,13
1866,458,223,141,13,81,377
1867,611,355,128,17,111,500
1868,434,245,107,0,82,352
1869,116,61,15,13,27,89
1870,34,12,13,0,9,25
1871,90,59,11,5,15,75
1872,110,38,33,19,20,90
1873,46,18,20,0,8,38
1874,403,133,163,20,87,316
1875,89,35,31,2,21,68
1876,67,53,2,0,12,55
1877,129,56,41,10,22,107
1878,327,172,85,15,55,272
1879,74,40,15,2,17,57
1880,98,53,25,3,17,81
1881,344,82,170,5,87,257
1882,56,6,38,0,12,44
1883,8,0,6,0,2,6
1884,149,57,39,21,32,117
1885,140,59,39,15,27,113
1886,59,15,31,0,13,46
1887,80,31,29,0,20,60
1888,102,24,53,3,22,80
1889,199,100,49,0,50,149
1890,14,13,0,0,1,13
1891,3,0,2,0,1,2
1892,16,2,9,1,4,12
1893,84,38,30,0,16,68
1894,50,38,5,1,6,44
1895,77,36,4,25,12,65
1896,33,11,15,0,7,26
1897,175,134,16,1,24,151
1898,71,23,32,1,15,56
1899,7,6,0,0,1,6
1900,65,19,35,1,10,55
1901,211,115,61,0,35,176
1902,80,22,38,7,13,67
1903,42,24,12,0,6,36
1904,137,85,26,3,23,114
1905,90,55,7,12,16,74
1906,85,47,19,3,16,69
1907,41,21,15,0,5,36
1908,27,16,8,0,3,24
1909,113,62,29,0,22,91
1910,93,63,10,0,20,73
1911,95,21,31,24,19,76
1912,75,5,53,1,16,59
1913,450,174,131,47,98,352
1914,8,2,4,0,2,6
1915,56,24,10,13,9,47
1916,120,69,20,5,26,94
1917,49,20,15,4,10,39
1918,46,18,20,0,8,38
1919,82,52,16,0,14,68
