,total_wells_within_5_mils,close_functional_wells,close_non_functional_wells,close_functional_needs_repair_wells,close_unknown_wells,close_known_wells
37804,191,136,15,1,39,152
37805,17,3,11,0,3,14
37806,8,2,4,0,2,6
37807,52,24,17,2,9,43
37808,36,26,3,2,5,31
37809,105,40,28,14,23,82
37810,5,1,3,0,1,4
37811,26,10,13,0,3,23
37812,111,30,58,0,23,88
37813,60,27,22,0,11,49
37814,117,52,31,9,25,92
37815,225,150,34,0,41,184
37816,46,18,20,0,8,38
37817,81,42,9,19,11,70
37818,228,124,35,25,44,184
37819,63,41,13,0,9,54
37820,55,15,17,15,8,47
37821,30,6,13,1,10,20
37822,31,19,3,0,9,22
37823,16,4,8,0,4,12
37824,81,25,34,5,17,64
37825,26,16,6,1,3,23
37826,17,4,7,1,5,12
37827,27,22,1,0,4,23
37828,76,53,2,0,21,55
37829,84,23,43,4,14,70
37830,46,16,16,0,14,32
37831,128,97,4,2,25,103
37832,68,29,27,1,11,57
37833,17,9,6,0,2,15
37834,21,14,5,0,2,19
37835,114,49,13,18,34,80
37836,26,19,3,1,3,23
37837,108,79,8,0,21,87
37838,77,27,36,0,14,63
37839,98,37,26,16,19,79
37840,13,7,0,1,5,8
37841,12,0,11,0,1,11
37842,79,42,16,1,20,59
37843,64,35,15,0,14,50
37844,7,3,2,0,2,5
37845,9,1,6,0,2,7
37846,32,21,9,0,2,30
37847,95,44,21,12,18,77
37848,36,6,21,0,9,27
37849,271,204,15,0,52,219
37850,85,38,29,4,14,71
37851,20,5,10,0,5,15
37852,99,66,8,4,21,78
37853,102,64,10,5,23,79
37854,445,139,191,15,100,345
37855,65,21,26,7,11,54
37856,21,8,9,0,4,17
37857,27,4,13,4,6,21
37858,50,41,1,0,8,42
37859,13,13,0,0,0,13
37860,16,6,5,0,5,11
37861,491,270,78,41,102,389
37862,114,32,59,0,23,91
37863,100,34,45,1,20,80
37864,34,7,16,3,8,26
37865,123,60,37,4,22,101
37866,38,7,14,5,12,26
37867,262,141,78,0,43,219
37868,4,2,1,0,1,3
37869,36,17,10,2,7,29
37870,5,0,4,0,1,4
37871,51,30,5,1,15,36
37872,49,17,20,1,11,38
37873,32,21,9,0,2,30
37874,170,88,36,9,37,133
37875,128,50,38,14,26,102
37876,73,44,17,0,12,61
37877,275,18,203,2,52,223
37878,52,38,2,0,12,40
37879,16,2,7,4,3,13
37880,167,81,52,3,31,136
37881,50,13,19,6,12,38
37882,13,1,9,0,3,10
37883,31,11,11,0,9,22
37884,46,27,10,0,9,37
37885,34,2,24,0,8,26
37886,113,86,2,0,25,88
37887,93,21,31,22,19,74
37888,25,2,19,0,4,21
37889,98,63,24,0,11,87
37890,55,13,27,10,5,50
37891,65,28,14,7,16,49
37892,69,19,24,16,10,59
37893,45,13,20,1,11,34
37894,95,43,24,12,16,79
37895,137,72,35,0,30,107
37896,32,21,9,0,2,30
37897,58,12,30,0,16,42
37898,30,10,15,1,4,26
37899,38,21,7,0,10,28
37900,19,14,3,0,2,17
37901,99,32,40,10,17,82
37902,114,40,33,15,26,88
37903,14,6,3,1,4,10
37904,82,56,8,3,15,67
37905,131,42,48,17,24,107
37906,163,64,39,23,37,126
37907,149,76,50,10,13,136
37908,35,24,2,0,9,26
37909,187,99,56,0,32,155
37910,53,15,25,5,8,45
37911,56,35,7,1,13,43
37912,34,12,13,0,9,25
37913,126,46,47,13,20,106
37914,209,139,22,0,48,161
37915,120,45,42,13,20,100
37916,104,33,50,1,20,84
37917,71,20,27,7,17,54
37918,126,51,29,20,26,100
37919,60,42,11,5,2,58
37920,39,12,19,1,7,32
37921,39,22,3,0,14,25
37922,65,46,9,0,10,55
37923,246,130,34,36,46,200
37924,5,1,2,0,2,3
37925,32,21,9,0,2,30
37926,62,14,7,28,13,49
37927,50,0,32,3,15,35
37928,83,43,19,1,20,63
37929,22,9,7,1,5,17
37930,37,21,4,0,12,25
37931,68,41,14,0,13,55
37932,136,57,42,0,37,99
37933,32,21,9,0,2,30
37934,8,4,2,0,2,6
37935,75,34,26,0,15,60
37936,25,3,17,1,4,21
37937,54,13,29,2,10,44
37938,46,18,20,0,8,38
37939,32,19,5,1,7,25
37940,88,32,18,10,28,60
37941,163,65,56,17,25,138
37942,345,149,122,6,68,277
37943,13,2,6,2,3,10
37944,11,3,3,0,5,6
37945,200,88,54,20,38,162
37946,36,25,6,1,4,32
37947,143,64,43,7,29,114
37948,28,19,5,0,4,24
37949,57,14,33,0,10,47
37950,171,81,55,3,32,139
37951,98,39,23,14,22,76
37952,46,36,3,0,7,39
37953,56,3,40,1,12,44
37954,111,39,40,5,27,84
37955,21,15,2,0,4,17
37956,19,5,12,1,1,18
37957,124,105,2,0,17,107
37958,59,36,10,1,12,47
37959,139,80,22,3,34,105
37960,204,55,53,56,40,164
37961,29,10,13,0,6,23
37962,29,9,15,0,5,24
37963,93,41,27,1,24,69
37964,62,45,4,3,10,52
37965,27,8,15,0,4,23
37966,12,5,2,1,4,8
37967,434,204,139,12,79,355
37968,22,3,13,0,6,16
37969,445,256,85,12,92,353
37970,9,2,3,1,3,6
37971,151,24,98,1,28,123
37972,49,20,18,2,9,40
37973,23,13,0,5,5,18
37974,198,81,50,23,44,154
37975,32,24,2,0,6,26
37976,84,24,22,20,18,66
37977,46,21,9,3,13,33
37978,23,8,13,0,2,21
37979,47,12,27,0,8,39
37980,57,11,5,31,10,47
37981,286,179,44,0,63,223
37982,188,123,47,3,15,173
37983,90,64,15,1,10,80
37984,50,11,17,7,15,35
37985,215,147,53,2,13,202
37986,142,58,31,24,29,113
37987,20,0,14,0,6,14
37988,601,383,87,5,126,475
37989,48,35,6,1,6,42
37990,34,10,18,4,2,32
37991,107,45,37,1,24,83
37992,24,15,5,1,3,21
37993,202,111,30,21,40,162
37994,109,104,0,5,0,109
37995,151,50,8,67,26,125
37996,29,13,13,0,3,26
37997,19,5,11,0,3,16
37998,657,375,153,22,107,550
37999,188,6,151,0,31,157
38000,70,16,26,11,17,53
38001,32,21,9,0,2,30
38002,54,30,15,3,6,48
38003,32,21,9,0,2,30
38004,46,29,7,6,4,42
38005,17,13,2,0,2,15
38006,98,54,19,7,18,80
38007,26,17,0,0,9,17
38008,57,29,8,12,8,49
38009,77,39,26,4,8,69
38010,88,44,25,2,17,71
38011,98,94,0,4,0,98
38012,97,64,14,0,19,78
38013,11,8,0,1,2,9
38014,55,33,14,2,6,49
38015,62,18,33,1,10,52
38016,465,222,144,13,86,379
38017,25,11,11,0,3,22
38018,76,42,20,0,14,62
38019,15,6,6,0,3,12
38020,85,54,13,9,9,76
38021,40,7,22,2,9,31
38022,92,50,21,4,17,75
38023,13,6,4,1,2,11
38024,32,21,9,0,2,30
38025,35,1,29,0,5,30
38026,50,30,7,1,12,38
38027,82,38,23,0,21,61
38028,150,99,28,0,23,127
38029,103,70,19,0,14,89
38030,360,102,138,33,87,273
38031,352,185,96,3,68,284
38032,50,7,33,0,10,40
38033,67,20,20,9,18,49
38034,45,32,2,0,11,34
38035,87,51,14,1,21,66
38036,380,219,82,0,79,301
38037,168,34,95,8,31,137
38038,12,5,4,0,3,9
38039,249,162,69,2,16,233
38040,591,429,39,1,122,469
38041,69,10,36,5,18,51
38042,14,11,1,1,1,13
38043,17,0,13,0,4,13
38044,46,18,20,0,8,38
38045,534,386,38,1,109,425
38046,39,8,13,7,11,28
38047,88,19,45,9,15,73
38048,69,28,25,2,14,55
38049,194,142,14,1,37,157
38050,110,41,43,3,23,87
38051,451,221,116,19,95,356
38052,39,11,22,0,6,33
38053,101,80,3,0,18,83
38054,135,53,38,13,31,104
38055,79,43,21,0,15,64
38056,32,21,9,0,2,30
38057,52,17,23,0,12,40
38058,42,37,0,0,5,37
38059,97,56,25,12,4,93
38060,107,42,30,9,26,81
38061,50,36,1,0,13,37
38062,184,139,2,2,41,143
38063,35,26,4,5,0,35
38064,46,18,20,0,8,38
38065,14,9,2,0,3,11
38066,32,21,9,0,2,30
38067,40,16,17,0,7,33
38068,31,13,14,0,4,27
38069,78,46,18,0,14,64
38070,291,36,200,2,53,238
38071,44,11,22,0,11,33
38072,11,4,4,0,3,8
38073,46,39,2,0,5,41
38074,93,34,38,10,11,82
38075,44,21,14,3,6,38
38076,16,2,9,1,4,12
38077,74,10,49,0,15,59
38078,65,44,8,2,11,54
38079,380,202,91,14,73,307
38080,35,22,5,1,7,28
38081,35,14,15,0,6,29
38082,17,6,7,1,3,14
38083,113,35,37,14,27,86
38084,198,79,42,31,46,152
38085,52,7,28,5,12,40
38086,234,165,19,0,50,184
38087,103,73,12,10,8,95
38088,283,76,34,125,48,235
38089,76,10,42,5,19,57
38090,114,32,44,19,19,95
38091,7,0,6,0,1,6
38092,32,21,9,0,2,30
38093,19,4,14,0,1,18
38094,635,367,149,17,102,533
38095,513,316,72,7,118,395
38096,51,32,4,6,9,42
38097,223,74,99,2,48,175
38098,222,120,35,21,46,176
38099,62,33,16,0,13,49
38100,23,5,13,0,5,18
38101,46,34,4,0,8,38
38102,12,1,7,1,3,9
38103,121,64,37,1,19,102
38104,38,1,29,0,8,30
38105,22,5,15,0,2,20
38106,21,8,2,9,2,19
38107,76,30,8,17,21,55
38108,55,23,18,2,12,43
38109,26,12,10,0,4,22
38110,103,38,39,12,14,89
38111,213,91,63,20,39,174
38112,74,34,13,11,16,58
38113,54,34,13,4,3,51
38114,50,16,22,4,8,42
38115,7,3,4,0,0,7
38116,170,69,37,20,44,126
38117,148,13,102,2,31,117
38118,67,28,31,0,8,59
38119,139,91,26,0,22,117
38120,11,3,5,2,1,10
38121,46,27,9,4,6,40
38122,74,8,48,5,13,61
38123,38,26,3,2,7,31
38124,53,30,11,0,12,41
38125,15,5,10,0,0,15
38126,13,6,4,0,3,10
38127,199,108,40,14,37,162
38128,180,71,56,7,46,134
38129,42,18,13,0,11,31
38130,335,145,87,35,68,267
38131,99,34,41,11,13,86
38132,7,3,2,0,2,5
38133,64,36,16,0,12,52
38134,95,54,23,1,17,78
38135,467,235,122,13,97,370
38136,507,242,106,57,102,405
38137,183,102,33,1,47,136
38138,68,44,12,0,12,56
38139,14,8,0,2,4,10
38140,206,50,39,79,38,168
38141,10,4,1,2,3,7
38142,57,27,8,8,14,43
38143,417,196,121,13,87,330
38144,61,39,9,2,11,50
38145,14,5,5,2,2,12
38146,28,15,7,1,5,23
38147,61,47,1,0,13,48
38148,131,77,29,0,25,106
38149,11,5,2,1,3,8
38150,32,21,9,0,2,30
38151,603,340,146,20,97,506
38152,449,225,117,12,95,354
38153,8,2,4,1,1,7
38154,147,37,75,1,34,113
38155,50,34,9,0,7,43
38156,19,12,4,0,3,16
38157,20,1,11,0,8,12
38158,139,91,28,0,20,119
38159,63,41,13,0,9,54
38160,173,130,6,1,36,137
38161,103,52,26,4,21,82
38162,89,32,19,10,28,61
38163,261,156,41,15,49,212
38164,14,5,5,0,4,10
38165,32,21,9,0,2,30
38166,12,7,2,0,3,9
38167,164,51,83,0,30,134
38168,14,8,3,0,3,11
38169,267,18,198,0,51,216
38170,63,15,23,6,19,44
38171,77,48,15,0,14,63
38172,37,11,22,0,4,33
38173,147,50,74,4,19,128
38174,28,2,16,5,5,23
38175,56,19,31,0,6,50
38176,32,21,9,0,2,30
38177,19,5,10,1,3,16
38178,98,47,14,16,21,77
38179,26,2,18,0,6,20
38180,550,397,33,1,119,431
38181,437,141,158,48,90,347
38182,39,1,9,22,7,32
38183,56,39,3,0,14,42
38184,27,8,16,1,2,25
38185,53,30,14,2,7,46
38186,82,27,26,8,21,61
38187,31,6,14,1,10,21
38188,91,29,46,0,16,75
38189,73,41,16,2,14,59
38190,44,20,14,0,10,34
38191,105,26,27,29,23,82
38192,45,29,9,1,6,39
38193,40,0,28,0,12,28
38194,166,99,37,1,29,137
38195,493,245,96,54,98,395
38196,37,11,20,0,6,31
38197,328,163,103,5,57,271
38198,8,4,4,0,0,8
38199,4,1,2,1,0,4
38200,66,22,29,1,14,52
38201,22,2,8,8,4,18
38202,427,203,119,14,91,336
38203,9,8,0,0,1,8
38204,12,3,9,0,0,12
38205,21,9,7,0,5,16
38206,158,92,36,1,29,129
38207,38,15,8,8,7,31
38208,283,194,66,3,20,263
38209,98,30,48,0,20,78
38210,6,4,2,0,0,6
38211,39,11,22,1,5,34
38212,61,32,13,2,14,47
38213,6,6,0,0,0,6
38214,20,9,4,0,7,13
38215,22,17,0,0,5,17
38216,343,158,87,27,71,272
38217,93,41,27,1,24,69
38218,61,29,23,2,7,54
38219,41,8,23,0,10,31
38220,54,34,7,0,13,41
38221,5,4,0,0,1,4
38222,26,5,14,1,6,20
38223,40,19,17,2,2,38
38224,30,22,5,3,0,30
38225,57,24,21,1,11,46
38226,93,61,13,11,8,85
38227,70,32,21,0,17,53
38228,44,19,16,0,9,35
38229,27,2,22,1,2,25
38230,221,75,82,15,49,172
38231,89,54,16,0,19,70
38232,38,5,14,9,10,28
38233,25,16,1,5,3,22
38234,298,37,205,2,54,244
38235,16,6,9,0,1,15
38236,100,64,9,5,22,78
38237,33,19,6,0,8,25
38238,125,64,15,18,28,97
38239,43,28,5,0,10,33
38240,45,9,27,0,9,36
38241,437,161,138,43,95,342
38242,53,21,17,5,10,43
38243,84,16,42,6,20,64
38244,76,22,32,6,16,60
38245,582,339,131,15,97,485
38246,32,21,9,0,2,30
38247,122,45,37,15,25,97
38248,43,13,20,3,7,36
38249,11,4,4,0,3,8
38250,38,25,1,1,11,27
38251,660,366,164,24,106,554
38252,61,44,6,1,10,51
38253,48,18,12,3,15,33
38254,23,12,8,0,3,20
38255,235,103,74,16,42,193
38256,29,22,1,0,6,23
38257,56,18,11,8,19,37
38258,14,6,1,3,4,10
38259,38,18,9,1,10,28
38260,62,34,15,2,11,51
38261,82,30,36,5,11,71
38262,106,26,40,13,27,79
38263,220,149,30,0,41,179
38264,72,36,14,5,17,55
38265,668,384,156,22,106,562
38266,42,20,16,1,5,37
38267,78,23,26,11,18,60
38268,16,11,3,0,2,14
38269,54,37,4,1,12,42
38270,73,42,10,5,16,57
38271,85,46,21,1,17,68
38272,85,34,21,11,19,66
38273,136,76,23,3,34,102
38274,53,37,4,1,11,42
38275,496,210,125,50,111,385
38276,36,16,8,3,9,27
38277,60,35,15,5,5,55
38278,78,23,24,9,22,56
38279,137,106,12,0,19,118
38280,28,11,10,0,7,21
38281,18,3,7,0,8,10
38282,21,9,8,0,4,17
38283,7,0,7,0,0,7
38284,43,2,32,0,9,34
38285,98,57,20,0,21,77
38286,68,2,40,19,7,61
38287,157,56,51,24,26,131
38288,66,30,18,5,13,53
38289,42,12,19,3,8,34
38290,40,9,23,0,8,32
38291,93,39,33,5,16,77
38292,35,17,9,3,6,29
38293,242,127,76,0,39,203
38294,26,3,20,0,3,23
38295,415,303,24,0,88,327
38296,173,109,12,13,39,134
38297,61,36,7,2,16,45
38298,26,10,14,0,2,24
38299,32,21,9,0,2,30
38300,95,21,31,24,19,76
38301,94,61,15,0,18,76
38302,111,52,25,14,20,91
38303,107,51,18,16,22,85
38304,64,37,16,0,11,53
38305,22,9,7,2,4,18
38306,26,10,11,2,3,23
38307,145,64,45,10,26,119
38308,29,12,12,0,5,24
38309,46,25,16,0,5,41
38310,50,23,18,0,9,41
38311,59,35,10,1,13,46
38312,24,14,8,0,2,22
38313,48,15,24,1,8,40
38314,86,65,1,0,20,66
38315,46,18,20,0,8,38
38316,466,348,25,0,93,373
38317,32,21,9,0,2,30
38318,79,26,8,28,17,62
38319,474,217,161,11,85,389
38320,16,5,7,0,4,12
38321,65,15,28,12,10,55
38322,86,48,21,0,17,69
38323,41,5,25,0,11,30
38324,87,39,26,4,18,69
38325,62,34,18,0,10,52
38326,37,8,22,1,6,31
38327,84,42,27,0,15,69
38328,360,109,168,5,78,282
38329,22,4,16,0,2,20
38330,14,9,3,0,2,12
38331,249,21,180,2,46,203
38332,35,26,6,3,0,35
38333,420,132,172,17,99,321
38334,198,77,37,33,51,147
38335,306,228,12,2,64,242
38336,83,29,30,10,14,69
38337,2,0,1,0,1,1
38338,53,21,17,0,15,38
38339,57,29,13,0,15,42
38340,52,29,11,0,12,40
38341,2,1,0,1,0,2
38342,127,75,21,3,28,99
38343,12,1,10,0,1,11
38344,38,13,20,1,4,34
38345,28,14,9,2,3,25
38346,69,21,31,4,13,56
38347,300,127,105,6,62,238
38348,54,24,12,5,13,41
38349,54,15,28,0,11,43
38350,80,52,15,0,13,67
38351,49,32,7,0,10,39
38352,51,28,11,0,12,39
38353,17,5,4,6,2,15
38354,37,22,10,0,5,32
38355,15,5,6,1,3,12
38356,57,14,27,5,11,46
38357,32,21,9,0,2,30
38358,39,8,24,0,7,32
38359,39,5,28,0,6,33
38360,80,34,20,12,14,66
38361,31,16,3,4,8,23
38362,112,54,16,15,27,85
38363,158,56,44,29,29,129
38364,61,37,13,3,8,53
38365,21,8,10,0,3,18
38366,209,161,8,0,40,169
38367,63,37,7,7,12,51
38368,67,33,12,0,22,45
38369,77,35,28,0,14,63
38370,72,40,13,2,17,55
38371,126,80,29,0,17,109
38372,21,0,15,0,6,15
38373,30,10,7,6,7,23
38374,38,12,12,7,7,31
38375,44,21,10,1,12,32
38376,50,30,10,2,8,42
38377,26,12,11,0,3,23
38378,32,21,9,0,2,30
38379,629,364,146,17,102,527
38380,101,58,19,4,20,81
38381,74,12,50,0,12,62
38382,484,220,168,11,85,399
38383,99,77,2,0,20,79
38384,76,19,24,21,12,64
38385,405,119,150,44,92,313
38386,83,22,42,9,10,73
38387,71,54,5,1,11,60
38388,81,53,11,3,14,67
38389,15,4,7,0,4,11
38390,234,60,119,6,49,185
38391,32,21,9,0,2,30
38392,10,2,3,0,5,5
38393,18,4,9,0,5,13
38394,58,19,21,8,10,48
38395,183,146,9,0,28,155
38396,50,18,18,1,13,37
38397,59,34,6,9,10,49
38398,59,31,11,6,11,48
38399,42,7,29,0,6,36
38400,108,51,26,6,25,83
38401,23,6,8,2,7,16
38402,89,21,41,16,11,78
38403,27,14,10,2,1,26
38404,16,5,5,0,6,10
38405,11,6,2,0,3,8
38406,31,13,11,2,5,26
38407,23,5,9,5,4,19
38408,30,16,5,0,9,21
38409,162,67,35,21,39,123
38410,42,7,24,0,11,31
38411,55,5,35,1,14,41
38412,98,37,40,4,17,81
38413,3,2,1,0,0,3
38414,8,2,2,3,1,7
38415,40,22,7,4,7,33
38416,80,14,41,6,19,61
38417,230,160,51,3,16,214
38418,75,51,15,6,3,72
38419,46,18,20,0,8,38
38420,247,134,58,14,41,206
38421,32,21,9,0,2,30
38422,460,340,20,0,100,360
38423,130,48,41,17,24,106
38424,188,125,12,11,40,148
38425,73,23,24,5,21,52
38426,110,38,42,11,19,91
38427,171,45,59,29,38,133
38428,91,42,15,10,24,67
38429,46,15,20,1,10,36
38430,7,3,1,2,1,6
38431,149,54,46,22,27,122
38432,69,32,28,0,9,60
38433,28,13,6,0,9,19
38434,145,69,41,0,35,110
38435,26,7,11,0,8,18
38436,9,6,3,0,0,9
38437,458,224,92,44,98,360
38438,41,21,9,2,9,32
38439,0,0,0,0,0,0
38440,40,27,1,1,11,29
38441,75,46,18,0,11,64
38442,31,11,14,0,6,25
38443,209,49,22,102,36,173
38444,122,50,37,14,21,101
38445,61,14,24,14,9,52
38446,44,38,1,0,5,39
38447,14,6,3,0,5,9
38448,261,102,56,38,65,196
38449,91,57,11,2,21,70
38450,4,1,1,0,2,2
38451,39,9,17,4,9,30
38452,113,38,28,21,26,87
38453,312,82,152,5,73,239
38454,381,186,94,16,85,296
38455,78,42,16,0,20,58
38456,39,23,8,0,8,31
38457,26,1,19,1,5,21
38458,46,18,20,0,8,38
38459,52,17,12,17,6,46
38460,183,67,56,26,34,149
38461,32,21,9,0,2,30
38462,14,3,5,2,4,10
38463,225,20,163,2,40,185
38464,51,40,1,0,10,41
38465,112,47,14,17,34,78
38466,84,48,18,0,18,66
38467,32,15,4,5,8,24
38468,67,51,11,0,5,62
38469,141,79,40,12,10,131
38470,178,126,15,2,35,143
38471,444,213,135,12,84,360
38472,287,208,14,3,62,225
38473,29,15,11,2,1,28
38474,15,5,7,0,3,12
38475,77,47,21,1,8,69
38476,41,20,12,1,8,33
38477,92,55,16,3,18,74
38478,48,18,14,1,15,33
38479,36,22,5,1,8,28
38480,120,43,31,17,29,91
38481,89,53,18,4,14,75
38482,243,100,15,83,45,198
38483,16,3,11,0,2,14
38484,466,219,148,11,88,378
38485,58,36,10,4,8,50
38486,34,11,17,0,6,28
38487,123,101,4,0,18,105
38488,212,94,84,5,29,183
38489,55,25,5,5,20,35
38490,78,48,8,8,14,64
38491,115,49,5,41,20,95
38492,637,371,142,16,108,529
38493,77,22,24,9,22,55
38494,8,0,3,0,5,3
38495,10,0,5,0,5,5
38496,98,24,58,1,15,83
38497,49,24,10,5,10,39
38498,85,52,18,2,13,72
38499,159,60,41,22,36,123
38500,36,7,16,4,9,27
38501,63,34,4,13,12,51
38502,26,13,6,0,7,19
38503,190,144,7,0,39,151
38504,158,80,38,0,40,118
38505,82,47,20,0,15,67
38506,50,5,37,1,7,43
38507,157,52,46,32,27,130
38508,41,6,24,0,11,30
38509,43,14,18,4,7,36
38510,213,52,40,83,38,175
38511,162,124,10,1,27,135
38512,73,30,20,1,22,51
38513,189,124,29,5,31,158
38514,438,134,190,16,98,340
38515,38,22,5,1,10,28
38516,198,78,41,32,47,151
38517,31,14,6,3,8,23
38518,197,145,13,1,38,159
38519,21,2,14,0,5,16
38520,277,63,159,1,54,223
38521,41,13,20,2,6,35
38522,76,38,23,0,15,61
38523,189,46,28,81,34,155
38524,22,5,14,0,3,19
38525,33,2,22,0,9,24
38526,25,5,17,0,3,22
38527,206,158,8,0,40,166
38528,37,20,9,0,8,29
38529,64,25,12,14,13,51
38530,106,52,14,12,28,78
38531,57,15,27,0,15,42
38532,36,23,7,0,6,30
38533,32,21,9,0,2,30
38534,138,100,6,3,29,109
38535,117,57,36,4,20,97
38536,137,59,41,9,28,109
38537,376,165,131,11,69,307
38538,23,6,11,0,6,17
38539,30,22,0,0,8,22
38540,34,8,15,1,10,24
38541,106,45,27,7,27,79
38542,111,84,2,0,25,86
38543,32,16,5,3,8,24
38544,134,61,41,10,22,112
38545,219,90,38,38,53,166
38546,53,34,8,0,11,42
38547,38,25,5,0,8,30
38548,85,55,15,0,15,70
38549,8,3,2,0,3,5
38550,70,22,38,0,10,60
38551,55,24,14,2,15,40
38552,54,43,1,0,10,44
38553,89,72,0,4,13,76
38554,21,3,16,0,2,19
38555,76,20,28,12,16,60
38556,73,40,20,0,13,60
38557,6,2,3,0,1,5
38558,139,108,5,6,20,119
38559,46,23,14,1,8,38
38560,11,5,4,0,2,9
38561,55,16,21,9,9,46
38562,373,270,19,2,82,291
38563,23,14,2,0,7,16
38564,18,8,5,0,5,13
38565,56,13,19,6,18,38
38566,22,8,11,0,3,19
38567,48,31,8,1,8,40
38568,6,0,4,0,2,4
38569,42,28,5,1,8,34
38570,38,20,12,0,6,32
38571,88,41,34,3,10,78
38572,53,27,12,1,13,40
38573,43,27,10,0,6,37
38574,92,45,27,4,16,76
38575,287,196,67,3,21,266
38576,22,10,9,0,3,19
38577,33,7,16,4,6,27
38578,45,26,9,0,10,35
38579,68,39,3,13,13,55
38580,35,9,18,0,8,27
38581,48,27,16,0,5,43
38582,35,19,9,0,7,28
38583,79,26,32,9,12,67
38584,100,77,7,0,16,84
38585,7,7,0,0,0,7
38586,9,2,5,0,2,7
38587,355,158,123,4,70,285
38588,20,5,11,0,4,16
38589,61,17,27,2,15,46
38590,129,94,6,1,28,101
38591,42,23,7,1,11,31
38592,80,38,32,1,9,71
38593,8,4,2,0,2,6
38594,202,108,61,0,33,169
38595,139,74,42,12,11,128
38596,114,54,27,6,27,87
38597,60,29,19,2,10,50
38598,10,1,8,0,1,9
38599,245,11,186,0,48,197
38600,31,2,22,1,6,25
38601,20,14,1,0,5,15
38602,161,75,52,1,33,128
38603,671,390,146,18,117,554
38604,17,7,3,0,7,10
38605,63,29,20,0,14,49
38606,247,103,15,82,47,200
38607,47,29,3,0,15,32
38608,48,26,17,0,5,43
38609,264,148,34,31,51,213
38610,205,103,34,32,36,169
38611,182,133,13,2,34,148
38612,46,18,20,0,8,38
38613,14,12,0,0,2,12
38614,12,3,7,0,2,10
38615,38,7,10,16,5,33
38616,434,201,97,49,87,347
38617,32,21,9,0,2,30
38618,46,28,5,7,6,40
38619,516,254,100,55,107,409
38620,85,33,39,0,13,72
38621,62,49,2,0,11,51
38622,59,29,16,4,10,49
38623,162,117,9,5,31,131
38624,46,18,20,0,8,38
38625,265,180,20,3,62,203
38626,153,107,22,0,24,129
38627,57,0,38,3,16,41
38628,20,12,6,0,2,18
38629,18,11,2,0,5,13
38630,105,42,35,6,22,83
38631,45,23,10,2,10,35
38632,203,84,66,20,33,170
38633,54,20,23,0,11,43
38634,120,90,4,2,24,96
38635,60,24,25,0,11,49
38636,62,2,44,0,16,46
38637,48,27,10,0,11,37
38638,9,3,4,0,2,7
38639,17,1,11,0,5,12
38640,45,30,1,0,14,31
38641,60,32,10,4,14,46
38642,89,46,12,2,29,60
38643,13,1,6,0,6,7
38644,36,24,3,0,9,27
38645,47,2,35,2,8,39
38646,32,21,9,0,2,30
38647,29,22,4,0,3,26
38648,25,1,17,2,5,20
38649,43,14,17,3,9,34
38650,32,8,12,4,8,24
38651,61,40,13,0,8,53
38652,595,343,124,18,110,485
38653,59,25,16,1,17,42
38654,148,69,50,4,25,123
38655,38,23,7,0,8,30
38656,7,5,2,0,0,7
38657,54,26,16,0,12,42
38658,247,103,15,82,47,200
38659,55,30,14,2,9,46
38660,3,0,3,0,0,3
38661,73,30,20,1,22,51
38662,94,29,43,3,19,75
38663,28,5,19,0,4,24
38664,66,30,24,0,12,54
38665,58,18,26,4,10,48
38666,71,47,7,1,16,55
38667,44,5,26,1,12,32
38668,219,162,15,3,39,180
38669,62,34,9,0,19,43
38670,13,8,3,0,2,11
38671,16,8,3,0,5,11
38672,255,127,74,0,54,201
38673,66,24,18,8,16,50
38674,64,34,15,0,15,49
38675,71,7,38,14,12,59
38676,20,12,4,0,4,16
38677,140,55,44,9,32,108
38678,46,18,20,0,8,38
38679,253,21,183,2,47,206
38680,35,15,3,12,5,30
38681,22,3,7,5,7,15
38682,8,3,3,0,2,6
38683,46,18,20,0,8,38
38684,329,140,114,6,69,260
38685,115,55,25,2,33,82
38686,32,21,9,0,2,30
38687,39,1,32,0,6,33
38688,26,7,9,1,9,17
38689,52,13,26,2,11,41
38690,27,9,13,1,4,23
38691,91,40,24,3,24,67
38692,433,144,149,48,92,341
38693,12,10,1,0,1,11
38694,118,50,45,2,21,97
38695,43,18,17,1,7,36
38696,62,16,30,1,15,47
38697,206,107,34,28,37,169
38698,77,54,4,2,17,60
38699,379,219,81,16,63,316
38700,34,14,9,3,8,26
38701,438,209,105,35,89,349
38702,185,60,12,79,34,151
38703,45,14,24,1,6,39
38704,165,85,39,0,41,124
38705,16,12,2,0,2,14
38706,31,6,16,2,7,24
38707,25,5,14,0,6,19
38708,32,21,9,0,2,30
38709,91,67,16,2,6,85
38710,98,43,33,4,18,80
38711,222,105,67,4,46,176
38712,82,21,46,0,15,67
38713,455,171,143,45,96,359
38714,47,15,21,0,11,36
38715,272,92,116,9,55,217
38716,14,10,2,0,2,12
38717,139,88,31,0,20,119
38718,170,112,27,1,30,140
38719,43,22,11,3,7,36
38720,10,0,8,0,2,8
38721,125,89,5,5,26,99
38722,242,97,18,82,45,197
38723,11,2,6,1,2,9
38724,84,55,12,0,17,67
38725,26,9,5,8,4,22
38726,64,33,25,1,5,59
38727,23,5,14,0,4,19
38728,108,25,39,25,19,89
38729,53,38,1,1,13,40
38730,39,17,11,1,10,29
38731,33,12,14,0,7,26
38732,46,18,20,0,8,38
